,locality,postcode,kitchen_has,furnished,facades_number
66797,Nandrin,4550.0,1,-999,3
66798,ADINKERKE,8660.0,1,-999,3
66799,ADINKERKE,8660.0,1,-999,3
66800,ADINKERKE,8660.0,1,-999,3
66801,ADINKERKE,8660.0,1,-999,3
66802,ADINKERKE,8660.0,1,-999,3
66803,ADINKERKE,8660.0,1,-999,3
66804,Trazegnies,6183.0,1,1,2
66805,Seraing Ougrée,4102.0,0,1,2
66806,Fleurus,6220.0,0,-999,2
66807,Maldegem,9990.0,1,1,4
66808,Maldegem,9990.0,1,1,4
66809,Maldegem,9990.0,1,1,4
66810,Quaregnon,7390.0,1,1,2
66811,Xhoris,4190.0,1,-999,3
66812,Chièvres,7950.0,1,-999,2
66813,Mouscron,7700.0,0,1,2
66814,Jemeppe-sur-Sambre,5190.0,1,1,3
66815,Libramont-Chevigny,6800.0,0,-999,2
66816,Soignies,7060.0,1,-999,2
66817,Chatelineau,6200.0,1,-999,3
66818,Colfontaine Wasmes,7340.0,1,1,2
66819,Boussu,7300.0,1,-999,2
66820,Charleroi Jumet,6040.0,1,1,3
66821,Mont-sur-Marchienne,6032.0,1,-999,2
66822,Genval,1332.0,1,1,3
66823,STRÉE,4577.0,1,1,3
66824,Verviers,4800.0,1,1,2
66825,Gouy-lez-Piéton,6181.0,1,1,3
66826,Pont-à-Celles,6230.0,1,1,2
66827,Manage,7170.0,1,1,3
66828,Martelange,6630.0,1,1,4
66829,Frameries,7080.0,1,1,3
66830,REKKEM,8930.0,1,1,2
66831,Waremme,4300.0,1,1,2
66832,Ronse,9600.0,1,-999,2
66833,Musson,6750.0,0,1,-999
66834,Soignies,7060.0,1,1,3
66835,Quaregnon,7390.0,1,-999,3
66836,Ans,4430.0,1,-999,2
66837,Saint-Nicolas,4420.0,1,1,2
66838,HOLLOGNE-AUX-PIERRES,4460.0,0,1,3
66839,Diest,3290.0,1,1,3
66840,Boussu Hornu,7301.0,1,1,3
66841,Menen,8930.0,1,1,2
66842,Luttre,6238.0,1,1,3
66843,Mellet,6211.0,1,1,3
66844,MORLANWELZ-MARIEMONT,7140.0,1,1,4
66845,Monceau-sur-Sambre,6031.0,1,1,4
66846,Colfontaine Pâturages,7340.0,1,1,4
66847,Zichem,3271.0,1,1,3
66848,Mouscron,7700.0,1,-999,2
66849,Beaufays,4052.0,1,1,4
66850,Silly,7830.0,1,-999,3
66851,Geel,2440.0,1,1,4
66852,Blicquy,7903.0,1,-999,4
66853,Duffel,2570.0,1,-999,2
66854,Aalst,9300.0,1,-999,2
66855,WANFERCÉE-BAULET,6224.0,1,-999,4
66856,Courcelles,6180.0,1,1,4
66857,Seneffe,7180.0,1,1,2
66858,Harelbeke,8530.0,1,1,2
66859,Tubize,1480.0,1,1,3
66860,Thiméon,6230.0,1,-999,3
66861,Waasmunster,9250.0,1,1,4
66862,,8450.0,1,-999,2
66863,MESLIN-L'ÉVÊQUE,7822.0,1,-999,4
66864,Pont-à-Celles Thiméon,6230.0,1,1,4
66865,Tubize,1480.0,1,1,3
66866,WAUTHIER-BRAINE,1440.0,1,1,3
66867,Court-Saint-Etienne,1490.0,1,1,3
66868,Borgerhout,2140.0,1,1,3
66869,Braine-l'Alleud,1420.0,1,1,3
66870,La Louviere,7100.0,1,1,4
66871,Merksem,2170.0,1,1,2
66872,Tervuren,3080.0,1,1,2
66873,Schoten,2900.0,1,1,3
66874,HEVILLERS,1435.0,0,1,4
66875,CRISNÉE,4367.0,1,-999,4
66876,Tubize,1480.0,1,1,3
66877,Merksem,2170.0,1,1,2
66878,Tubize,1480.0,1,1,3
66879,Liège 2,4020.0,1,1,2
66880,Zele,9240.0,1,-999,2
66881,Brasschaat,2930.0,1,1,3
66882,Waterloo,1410.0,1,1,4
66883,Ternat,1740.0,1,1,4
66884,Borsbeek,2150.0,1,-999,2
66885,LÉGLISE,6860.0,1,1,3
66886,Huldenberg,3040.0,0,-999,2
66887,Blankenberge,8370.0,1,-999,2
66888,Mechelen,2800.0,1,1,2
66889,ENINES,1350.0,1,-999,4
66890,Fléron,4620.0,-999,-999,2
66891,Beloeil,7970.0,1,-999,4
66892,Molenbeek-St-Jean,1080.0,1,-999,2
66893,Herstal,4040.0,1,-999,4
66894,Gouvy,6670.0,1,1,4
66895,Arlon,6700.0,1,1,-999
66896,Langdorp,3201.0,1,1,4
66897,Drongen,9031.0,1,-999,4
66898,Zulte,9870.0,1,1,4
66899,SAINT-GILLES,1060.0,1,-999,2
66900,Lincent,4287.0,1,-999,4
66901,Mouscron,7700.0,1,-999,4
66902,Sterrebeek,1933.0,1,-999,4
66903,Oudenaarde,9700.0,1,1,4
66904,Arlon,6700.0,1,-999,2
66905,Naast,7062.0,1,1,4
66906,Kortrijk,8500.0,1,1,2
66907,Ertvelde,9940.0,1,-999,4
66908,Flobecq,7880.0,1,-999,4
66909,Enghien Petit-Enghien,7850.0,1,1,4
66910,Wolvertem,1861.0,1,1,4
66911,Uccle,1180.0,-999,1,2
66912,BATTINCOURT,6792.0,1,1,-999
66913,Tervuren - Moorsel,3080.0,1,1,4
66914,Kontich,2550.0,1,1,3
66915,Overijse,3090.0,1,-999,4
66916,Bonheiden,2820.0,1,1,4
66917,Schaerbeek,1030.0,0,1,2
66918,Mont-de-l'Enclus,7750.0,1,1,4
66919,Knokke-Heist,8300.0,1,1,4
66920,Bierges,1301.0,1,1,4
66921,Genval,1332.0,1,-999,2
66922,Antwerp,2018.0,1,-999,2
66923,Glabbeek-Zuurbemde,3380.0,1,1,4
66924,Waterloo,1410.0,1,1,4
66925,Gouvy,6670.0,1,1,4
66926,Asse,1730.0,1,1,4
66927,Uccle,1180.0,-999,1,3
66928,Dilbeek,1700.0,1,1,4
66929,Auderghem,1160.0,1,1,2
66930,Hertsberge,8020.0,1,-999,4
66931,Woluwe-Saint-Pierre,1150.0,1,1,3
66932,Enghien,7850.0,1,-999,4
66933,Bonheiden,2820.0,1,1,4
66934,Dendermonde,9200.0,1,1,4
66935,Knokke-Heist,8300.0,1,1,3
66936,Ixelles,1050.0,-999,-999,2
66937,Grez-Doiceau,1390.0,1,-999,4
66938,Waterloo,1410.0,1,-999,4
66939,Waregem,8790.0,0,1,4
66940,Ixelles,1050.0,-999,1,2
66941,Lasne,1380.0,1,-999,4
66942,Uccle,1180.0,1,1,4
66943,Genval,1332.0,1,-999,4
66944,Overijse,3090.0,1,1,4
66945,Grez-Doiceau,1390.0,-999,-999,4
66946,Ixelles,1050.0,1,1,2
66947,Uccle,1180.0,1,-999,4
66948,Waterloo,1410.0,1,1,4
66949,Uccle,1180.0,1,1,4
66950,Schilde,2970.0,1,-999,4
66951,Ixelles,1050.0,0,1,2
66952,Kapellen,2950.0,1,1,4
66953,PÂTURAGES,7340.0,1,-999,3
66954,Jupille-sur-Meuse,4020.0,1,-999,3
66955,Amay,4540.0,1,-999,2
66956,Tournai,7500.0,0,-999,2
66957,AUVELAIS,5060.0,1,-999,4
66958,Ronse,9600.0,1,-999,3
66959,Chimay,6460.0,1,-999,2
66960,Fleron,4620.0,0,-999,4
66961,Pont-à-Celles,6230.0,1,-999,3
66962,Luttre,6238.0,1,-999,3
66963,Huy,4500.0,1,1,3
66964,Dinant,5500.0,1,1,-999
66965,Binche,7130.0,1,-999,3
66966,Ronse,9600.0,1,-999,2
66967,Waremme,4300.0,1,1,2
66968,Ronse,9600.0,1,1,2
66969,Langemark-Poelkapelle,8920.0,1,-999,-999
66970,Kluisbergen,9690.0,1,1,2
66971,Flémalle Awirs,4400.0,1,1,4
66972,Oudenaarde,9700.0,-999,1,2
66973,JEHAY-BODEGNÉE,4540.0,1,1,4
66974,Diksmuide,8600.0,1,1,-999
66975,Diksmuide,8600.0,1,1,-999
66976,LUINGNE,7700.0,1,1,3
66977,Huy,4500.0,1,1,3
66978,Huy,4500.0,1,1,3
66979,Rochefort,5580.0,1,-999,4
66980,Roeselare,8800.0,1,1,2
66981,Lanaken,3620.0,1,1,4
66982,Huy,4500.0,1,1,3
66983,Outgaarden,3321.0,1,1,3
66984,Herzele,9550.0,1,1,2
66985,Hargimont,6900.0,1,-999,3
66986,Zottegem,9620.0,1,1,4
66987,Uccle,1180.0,1,-999,2
66988,Montignies-sur-Sambre,6061.0,1,1,3
66989,Mechelen,2800.0,1,-999,2
66990,Meulebeke,8760.0,1,-999,-999
66991,WORTEGEM,9790.0,1,-999,3
66992,WORTEGEM,9790.0,1,-999,3
66993,Roeselare,8800.0,1,1,4
66994,Trooz,4870.0,1,1,4
66995,Aspelare,9404.0,1,1,4
66996,Jette,1090.0,1,1,2
66997,Hooglede,8830.0,1,-999,4
66998,Diest,3290.0,1,1,4
66999,Ciney,5590.0,1,-999,2
67000,Opwijk,1745.0,-999,1,4
67001,Kalmthout,2920.0,1,1,4
67002,Wanze,4520.0,1,1,4
67003,Waregem,8790.0,1,1,4
67004,Werchter,3118.0,1,1,4
67005,Arlon,6700.0,0,-999,3
67006,Anderlecht,1070.0,0,1,2
67007,RHODE-SAINT-GENÈSE,1640.0,1,1,4
67008,Waregem,8790.0,1,-999,4
67009,Waregem,8790.0,1,-999,4
67010,Jette,1090.0,1,1,2
67011,Lille,2275.0,1,1,4
67012,Westerlo,2260.0,1,-999,4
67013,Schaerbeek,1030.0,1,1,2
67014,Alken,3570.0,1,-999,4
67015,Watermael-Boitsfort,1170.0,1,1,2
67016,Uccle,1180.0,1,1,2
67017,Rhode-Saint-Genèse,1640.0,1,1,4
67018,Uccle,1180.0,1,-999,4
67019,Woluwe-Saint-Lambert,1200.0,1,1,4
67020,Bierbeek,3360.0,1,1,-999
67021,Zaventem,1930.0,-999,1,4
67022,Gistel,8470.0,1,1,2
67023,Dion-Valmont,1325.0,1,1,4
67024,Lasne,1380.0,-999,-999,4
67025,La Panne,8660.0,1,1,4
67026,FELUY,7181.0,1,1,4
67027,Beauvechain,1320.0,1,-999,4
67028,Uccle,1180.0,1,-999,10
67029,Middelkerke,8430.0,1,1,4
67030,Beveren-Waas,9120.0,1,-999,3
67031,Woluwe-Saint-Pierre,1150.0,1,1,4
67032,Alleur,4432.0,1,-999,3
67033,Meix-devant-Virton,6769.0,0,1,3
67034,Harelbeke,8530.0,0,-999,2
67035,Nismes,5670.0,1,1,2
67036,Braives,4260.0,1,-999,3
67037,Braives,4260.0,1,-999,3
67038,Bastogne,6600.0,1,1,4
67039,Zottegem,9620.0,1,1,2
67040,Roy,6900.0,1,1,4
67041,Tienen,3300.0,0,-999,4
67042,Machelen,9870.0,1,1,3
67043,Dentergem,8720.0,-999,1,-999
67044,Gent,9000.0,1,1,2
67045,SINT-KATELIJNE-WAVER,2860.0,1,1,4
67046,Temploux,5020.0,1,1,4
67047,Villers-la-Ville,1495.0,1,1,4
67048,Woluwe-Saint-Pierre,1150.0,1,-999,4
67049,Kessel-Lo,3010.0,1,1,-999
67050,Kuurne,8520.0,1,1,4
67051,Tienen,3300.0,1,1,4
67052,Bierbeek,3360.0,1,1,-999
67053,Ronse,9600.0,1,-999,4
67054,Ronse,9600.0,1,-999,4
67055,Maarkedal,9680.0,1,-999,4
67056,SINT-PIETERS-WOLUWE,1150.0,-999,1,4
67057,Bruxelles,1000.0,1,-999,2
67058,Gent,9000.0,-999,1,3
67059,Dison,4820.0,1,-999,2
67060,Beaumont Leugnies,6500.0,1,1,3
67061,Waregem,8790.0,1,-999,2
67062,Bomal-Sur-Ourthe,6941.0,1,1,4
67063,Destelbergen,9070.0,1,1,3
67064,Trooz,4870.0,1,1,2
67065,Hoboken,2660.0,1,1,2
67066,Manage,7170.0,1,-999,2
67067,Lommel,3920.0,1,1,3
67068,Heusden-Zolder,3550.0,1,1,4
67069,Arlon,6700.0,0,-999,4
67070,Kortessem,3720.0,1,1,3
67071,Soumagne Evegnée,4631.0,1,-999,3
67072,Boutersem,3370.0,1,-999,2
67073,Boussu,7300.0,1,1,4
67074,Lissewege,8380.0,1,1,3
67075,Eeklo,9900.0,-999,1,2
67076,Kortrijk,8500.0,1,1,2
67077,Schaerbeek,1030.0,1,1,3
67078,Beersel,1650.0,1,1,4
67079,Dworp,1653.0,1,1,4
67080,Huldenberg,3040.0,1,1,4
67081,Mechelen,2800.0,1,-999,-999
67082,Middelkerke,8430.0,1,1,-999
67083,Marcinelle,6001.0,1,1,3
67084,Liège,4000.0,1,-999,2
67085,Le Roeulx,7070.0,1,1,4
67086,Braine-l'Alleud,1420.0,1,1,4
67087,Namur Erpent,5101.0,1,1,4
67088,Kapelle-op-den-Bos,1880.0,1,1,4
67089,Jette,1090.0,1,-999,3
67090,Herzele,9550.0,1,-999,2
67091,Kortrijk,8500.0,1,-999,-999
67092,BRUXELLES,1050.0,1,1,-999
67093,Tilleur,4420.0,-999,-999,2
67094,Lebbeke,9280.0,-999,1,2
67095,Evergem,9940.0,1,-999,3
67096,Ottignies,1340.0,1,1,2
67097,Anderlecht,1070.0,-999,1,2
67098,Bruxelles,1000.0,1,-999,2
67099,ROCOURT,4000.0,1,1,2
67100,Gosselies,6041.0,1,-999,2
67101,Dinant,5500.0,1,-999,-999
67102,Huldenberg,3040.0,1,1,4
67103,Bredene,8450.0,1,1,-999
67104,Uccle,1180.0,1,1,2
67105,Galmaarden,1570.0,1,1,4
67106,Geraardsbergen,9500.0,1,-999,2
67107,Saint-Nicolas,4420.0,1,1,2
67108,Leeuwergem,9620.0,1,-999,4
67109,Mater,9700.0,0,1,4
67110,Heist-op-den-Berg,2220.0,-999,1,3
67111,Bassevelde,9968.0,-999,1,4
67112,Neerpelt,3910.0,1,-999,4
67113,Woluwe-Saint-Lambert,1200.0,-999,1,2
67114,SILENRIEUX,5630.0,1,1,4
67115,Antwerp,2018.0,1,-999,2
67116,Wetteren,9230.0,-999,1,4
67117,Sint-Genesius-Rode,1640.0,1,-999,4
67118,Erpe-Mere,9420.0,1,-999,4
67119,Oreye,4360.0,0,1,2
67120,Oreye,4360.0,0,1,2
67121,Oreye,4360.0,0,1,3
67122,Ronse,9600.0,1,-999,2
67123,VILLERS-SAINT-AMAND,7812.0,1,-999,4
67124,WANDRE,4020.0,1,-999,2
67125,Ronse,9600.0,1,-999,2
67126,BONNEVILLE,5300.0,1,1,3
67127,Blankenberge,8370.0,1,-999,-999
67128,Fleurus,6220.0,0,1,3
67129,Proven,8972.0,1,1,-999
67130,Blankenberge,8370.0,1,-999,-999
67131,Landen,3400.0,1,-999,2
67132,Marche-en-Famenne,6900.0,1,1,-999
67133,Roeselare,8800.0,1,1,-999
67134,Erpe-Mere,9420.0,1,-999,-999
67135,TONGRINNE,5140.0,0,-999,-999
67136,Blankenberge,8370.0,1,-999,-999
67137,Diksmuide,8600.0,1,1,-999
67138,Liège,4020.0,1,-999,2
67139,Barvaux-sur-Ourthe,6940.0,1,1,-999
67140,Marche-en-Famenne,6900.0,1,1,-999
67141,Blankenberge,8370.0,1,-999,-999
67142,Zedelgem,8210.0,1,1,-999
67143,Braives,4260.0,0,1,4
67144,Somme-Leuze,5377.0,1,1,-999
67145,Mettet,5640.0,1,1,-999
67146,Blankenberge,8370.0,1,-999,-999
67147,Izegem,8870.0,-999,1,2
67148,Vencimont,5575.0,1,1,-999
67149,Heule,8501.0,1,1,-999
67150,YERNÉE-FRAINEUX,4550.0,-999,1,3
67151,Izegem,8870.0,1,1,-999
67152,Blankenberge,8370.0,1,-999,-999
67153,Bulskamp,8630.0,1,1,-999
67154,Torhout,8820.0,1,1,-999
67155,Zedelgem,8210.0,1,1,-999
67156,Blankenberge,8370.0,1,-999,-999
67157,Brugge,8200.0,1,1,-999
67158,Geraardsbergen,9500.0,1,-999,-999
67159,Vilvoorde,1800.0,-999,1,2
67160,Hoboken,2660.0,1,1,2
67161,Blankenberge,8370.0,1,-999,-999
67162,Oostende,8400.0,1,1,-999
67163,Brakel,9660.0,1,1,-999
67164,Waulsort,5540.0,1,1,-999
67165,Ieper,8900.0,1,-999,-999
67166,Kluisbergen,9690.0,1,-999,3
67167,Jabbeke,8490.0,1,1,-999
67168,Evergem,9940.0,1,1,-999
67169,Staden,8840.0,1,1,-999
67170,Tienen,3300.0,1,-999,-999
67171,Jabbeke,8490.0,1,1,-999
67172,VRASENE,9120.0,-999,1,4
67173,VRASENE,9120.0,-999,1,4
67174,Nandrin,4550.0,-999,1,3
67175,Marche-en-Famenne,6900.0,1,1,-999
67176,Baugnies,7604.0,1,1,-999
67177,Ichtegem,8480.0,1,1,-999
67178,Roeselare,8800.0,1,1,-999
67179,Nieuwpoort,8620.0,1,1,-999
67180,Staden,8840.0,1,1,-999
67181,Marche-en-Famenne,6900.0,1,-999,-999
67182,De Haan,8420.0,1,1,-999
67183,Blankenberge,8370.0,1,-999,-999
67184,Oostduinkerke,8670.0,1,-999,-999
67185,Dendermonde,9200.0,1,-999,2
67186,De Haan,8420.0,1,-999,-999
67187,Oostrozebeke,8780.0,1,-999,-999
67188,Genval,1332.0,1,1,4
67189,Waterloo,1410.0,1,1,4
67190,Rollegem,8510.0,1,1,-999
67191,Rollegem,8510.0,1,1,-999
67192,Gits,8830.0,1,1,-999
67193,Grimbergen,1850.0,1,1,-999
67194,Uccle,1180.0,1,1,2
67195,Wavre Limal,1300.0,1,-999,4
67196,Uccle,1180.0,1,1,4
67197,Leuven,3000.0,-999,1,4
67198,Gent,9000.0,0,-999,2
67199,Uccle,1180.0,-999,-999,3
67200,Ixelles,1050.0,-999,-999,2
67201,Jodoigne,1370.0,1,1,-999
67202,Uccle,1180.0,-999,1,4
67203,Uccle,1180.0,1,-999,4
67204,WOLUWE-SAINT-PIERRE,1150.0,1,-999,4
67205,RHODE-SAINT-GENESE,1640.0,-999,-999,4
67206,Trooz,4870.0,0,-999,2
67207,Haine-St-Paul,7100.0,1,1,2
67208,Eeklo,9900.0,1,1,3
67209,Erpe,9420.0,-999,1,3
67210,Lede,9340.0,0,-999,2
67211,Vottem,4041.0,1,1,2
67212,Montigny-le-Tilleul,6110.0,1,1,4
67213,Meulebeke,8760.0,-999,1,3
67214,Uccle,1180.0,1,1,3
67215,Sint-Margriete-Houtem,3300.0,1,-999,4
67216,Ingelmunster,8770.0,1,-999,4
67217,Laken,1020.0,0,1,3
67218,Uccle,1180.0,0,-999,2
67219,Evere,1140.0,-999,1,2
67220,Auderghem,1160.0,1,1,2
67221,DAVE,5100.0,1,1,4
67222,BELLEM,9881.0,0,1,4
67223,Uccle,1180.0,1,1,3
67224,Lasne,1380.0,1,-999,-999
67225,Lasne,1380.0,1,-999,-999
67226,Ixelles,1050.0,1,1,2
67227,Charleroi Montigniessur-Sambre,6061.0,1,1,3
67228,Naninne,5100.0,-999,1,3
67229,Mechelen,2800.0,-999,1,2
67230,Antwerp 6,2060.0,1,1,2
67231,OVERPELT,3900.0,1,-999,4
67232,Rupelmonde,9150.0,-999,-999,-999
67233,Hoboken,2660.0,1,1,2
67234,Havelange-Failon,5370.0,1,1,3
67235,Deurne,2100.0,1,1,2
67236,Limelette,1342.0,1,1,3
67237,Oostende,8400.0,0,1,2
67238,Knokke-Heist,8300.0,1,-999,2
67239,Knokke-Heist,8300.0,-999,1,3
67240,Lebbeke,9280.0,1,1,2
67241,Braine-l'Alleud,1420.0,1,1,4
67242,Heldergem,9450.0,1,1,-999
67243,Machelen,1830.0,1,-999,3
67244,Braine-l'Alleud,1420.0,1,1,3
67245,Durbuy,6940.0,1,1,4
67246,Landen,3404.0,1,-999,-999
67247,Hody,4162.0,-999,1,3
67248,Izegem,8870.0,1,1,-999
67249,Oudenaarde,9700.0,1,-999,-999
67250,Fosses-la-Ville,5070.0,1,1,4
67251,Balen,2490.0,1,1,4
67252,EERNEGEM,8480.0,-999,-999,4
67253,Beveren-Waas,9120.0,1,1,2
67254,Harmoncourt,6767.0,1,1,4
67255,Aywaille,4920.0,1,1,4
67256,Sint-Kruis,8310.0,1,1,-999
67257,Keerbergen,3140.0,1,1,4
67258,Uccle,1180.0,-999,-999,2
67259,Halen,3545.0,1,1,4
67260,Piéton,7160.0,1,-999,2
67261,Jandrain-Jandrenouille,1350.0,1,-999,3
67262,Erquelinnes,6560.0,1,1,4
67263,Oudenaarde,9700.0,-999,1,2
67264,Lokeren,9160.0,1,1,3
67265,Huy,4500.0,1,-999,4
67266,St-Amandsberg,9040.0,1,1,3
67267,Nijlen,2560.0,1,1,3
67268,Waterloo,1410.0,1,1,4
67269,SART-SAINT-LAURENT,5070.0,1,1,4
67270,Tenneville,6970.0,-999,1,4
67271,Roeselare,8800.0,1,1,3
67272,Zingem,9750.0,-999,-999,4
67273,Tienen,3300.0,1,1,2
67274,Lacuisine,6821.0,1,1,2
67275,Barchon,4671.0,1,1,4
67276,Evregnies,7730.0,1,-999,4
67277,Lommel,3920.0,1,-999,4
67278,Chaumont-Gistoux,1325.0,1,-999,4
67279,Ronse,9600.0,1,1,4
67280,St-Stevens-Woluwe,1932.0,1,1,3
67281,Sint-amandsberg,9040.0,-999,1,2
67282,Lotenhulle,9880.0,1,1,4
67283,Tienen,3300.0,1,1,3
67284,Knokke,8300.0,-999,1,4
67285,Colfontaine,7340.0,0,1,2
67286,Baudour,7331.0,1,-999,3
67287,Seraing Ougrée,4102.0,1,1,2
67288,AUVELAIS,5060.0,1,-999,2
67289,Moorsele,8560.0,1,-999,2
67290,Liedekerke,1770.0,1,-999,4
67291,Nevele,9850.0,-999,1,4
67292,Evere,1140.0,0,-999,-999
67293,Champlon,6971.0,1,1,4
67294,Jabbeke,8490.0,1,-999,4
67295,Knokke,8300.0,1,1,3
67296,Lierneux,4990.0,1,1,3
67297,HEPPIGNIES,6220.0,1,-999,3
67298,WALSHOUTEM,3401.0,1,-999,4
67299,WALSHOUTEM,3401.0,1,-999,4
67300,WALSHOUTEM,3401.0,1,-999,4
67301,Erezée,6997.0,-999,1,4
67302,OUGRÉE,4102.0,0,-999,2
67303,Liège Chênée,4032.0,-999,-999,2
67304,COURT-SAINT-ETIENNE,1490.0,1,1,4
67305,Saint-Nicolas,4420.0,1,1,3
67306,Mons,7000.0,-999,-999,2
67307,Ransart,6043.0,1,1,3
67308,RENCHEUX,6690.0,1,1,4
67309,Aywaille Sougné-Remouchamps,4920.0,1,1,4
67310,Colfontaine,7340.0,-999,-999,3
67311,Clavier,4560.0,1,-999,3
67312,Flawinne,5020.0,0,-999,2
67313,SOYE,5150.0,1,1,3
67314,Ghislenghien,7822.0,0,-999,3
67315,HEINSCH,6700.0,0,-999,2
67316,Estaimpuis,7730.0,1,-999,2
67317,Jumet,6040.0,1,1,2
67318,Lauwe,8930.0,1,1,-999
67319,Charleroi Gosselies,6041.0,1,1,2
67320,HOLLANGE,6637.0,1,1,4
67321,Deerlijk,8540.0,1,1,2
67322,REKKEM,8930.0,1,-999,2
67323,Chaudfontaine,4050.0,1,1,2
67324,Trazegnies,6183.0,1,-999,4
67325,SÛRE,6640.0,1,1,3
67326,Charleroi,6000.0,1,-999,2
67327,FELUY,7181.0,1,1,2
67328,SAINT-GEORGES STOCKAY,4470.0,-999,1,2
67329,Clavier Ochain,4560.0,1,1,3
67330,Felenne,5570.0,-999,-999,2
67331,JENEFFE,4357.0,1,1,3
67332,LABUISSIÈRE,6567.0,1,-999,4
67333,Marche-en-Famenne,6900.0,1,-999,2
67334,Fauvillers,6637.0,1,1,4
67335,NeufchÃteau,6840.0,1,-999,4
67336,Harelbeke,8530.0,-999,-999,2
67337,Harelbeke,8530.0,-999,-999,2
67338,Torhout,8820.0,-999,1,-999
67339,Ath,7800.0,1,1,2
67340,Grivegnée,4030.0,1,1,2
67341,Ophain-Bois-Seigneur-Isaac,1421.0,0,1,3
67342,Flémalle Ivoz-Ramet,4400.0,1,1,4
67343,Trooz,4870.0,1,1,2
67344,Olne,4877.0,1,1,2
67345,Sint-Amandsberg,9040.0,-999,-999,2
67346,NODUWEZ,1350.0,1,-999,4
67347,MALONNE,5020.0,1,-999,4
67348,VELLEREILLE-LES-BRAYEUX,7120.0,1,-999,4
67349,Waudrez,7131.0,1,-999,4
67350,HAINE-SAINT-PIERRE,7100.0,1,-999,4
67351,Fléron,4620.0,1,1,3
67352,CHÂTELINEAU,6200.0,1,-999,3
67353,SAINT-HUBERT,6870.0,1,1,3
67354,SAINT-REMY-GEEST,1370.0,1,1,4
67355,Pont-a-Celles,6230.0,1,1,4
67356,Wolkrange Messancy,6780.0,1,-999,2
67357,Gistel,8470.0,1,1,2
67358,Dilbeek,1700.0,1,-999,3
67359,Liege,4020.0,1,1,4
67360,Oudenaarde,9700.0,-999,1,2
67361,Huy,4500.0,1,1,2
67362,BELLECOURT,7170.0,1,1,4
67363,Londerzeel Malderen,1840.0,1,-999,3
67364,MONT-SAINT-GUIBERT,1435.0,1,1,3
67365,GOOREIND,2990.0,1,1,4
67366,Herseaux,7712.0,1,1,3
67367,Ronse,9600.0,-999,1,2
67368,Ronse,9600.0,1,-999,3
67369,Ruisbroek,1601.0,0,1,2
67370,Marche-en-Famenne,6900.0,1,1,4
67371,Pepinster,4860.0,1,1,4
67372,CORBAIS,1435.0,1,1,3
67373,Geer Omal,4252.0,1,1,4
67374,Zelzate,9060.0,1,1,4
67375,Zelzate,9060.0,1,1,4
67376,Molenbeek-Saint-Jean,1080.0,0,-999,2
67377,Waterloo,1410.0,1,1,4
67378,Neupré Rotheux-Rimière,4120.0,1,1,4
67379,BRAINE-LE-CHÂTEAU,1440.0,1,-999,3
67380,Dilbeek,1700.0,1,1,3
67381,MONT-SAINT-GUIBERT,1435.0,1,-999,2
67382,MONT-SAINT-GUIBERT,1435.0,1,1,4
67383,Eeklo,9900.0,1,1,2
67384,Waterloo,1410.0,-999,1,2
67385,Merelbeke,9820.0,-999,1,3
67386,Overpelt,3900.0,1,1,4
67387,Bastogne,6600.0,1,1,4
67388,Villers-la-Ville,1495.0,1,1,4
67389,EERNEGEM,8480.0,1,-999,4
67390,Lebbeke,9280.0,1,1,2
67391,Lebbeke,9280.0,1,1,2
67392,Pepinster Cornesse,4860.0,1,1,4
67393,Beersel Alsemberg,1652.0,1,-999,3
67394,SAINT-GILLES,1060.0,1,-999,2
67395,Wavre,1300.0,1,1,4
67396,Braine-l'Alleud,1420.0,1,-999,4
67397,Sint-Margriete,9981.0,1,1,4
67398,Uccle,1180.0,1,-999,2
67399,Melsele,9120.0,1,-999,3
67400,Saint-Gilles,1060.0,1,-999,2
67401,Waterloo,1410.0,1,1,4
67402,Overijse,3090.0,1,1,3
67403,Herve,4651.0,1,1,4
67404,COURT-SAINT-ETIENNE,1490.0,1,1,4
67405,SOLRE-SUR-SAMBRE,6560.0,1,1,4
67406,Malmedy,4960.0,-999,1,4
67407,Genval,1332.0,-999,1,4
67408,CHASTRE-VILLEROUX-BLANMONT,1450.0,1,-999,4
67409,Huy,4500.0,1,1,4
67410,Mons,7000.0,1,1,3
67411,Diepenbeek,3590.0,-999,-999,-999
67412,Huy,4500.0,-999,-999,3
67413,Overijse,3090.0,1,-999,4
67414,Tongeren,3700.0,1,1,4
67415,Wachtebeke,9185.0,1,1,3
67416,Genval,1332.0,1,1,4
67417,Bruxelles,1000.0,1,-999,2
67418,Uccle,1180.0,1,1,3
67419,Saint-Gilles,1060.0,-999,1,2
67420,Woluwe-Saint-Pierre,1150.0,1,1,2
67421,ARBREFONTAINE,4990.0,-999,-999,4
67422,Overijse,3090.0,1,1,4
67423,Waterloo,1410.0,-999,1,4
67424,Izegem,8870.0,1,1,4
67425,Woluwe-Saint-Lambert,1200.0,1,-999,2
67426,Knokke-Heist,8300.0,1,1,2
67427,Chaumont-Gistoux,1325.0,1,1,4
67428,Antwerp,2018.0,1,-999,2
67429,Héron Lavoir,4217.0,1,1,4
67430,Knokke,8300.0,-999,1,-999
67431,La Hulpe,1310.0,1,1,4
67432,Genval,1332.0,1,1,4
67433,Woluwe-Saint-Lambert,1200.0,1,1,2
